United States life table functions and actuarial functions at 2.3 percent interest
based on the Alternative 2 mortality probabilities used in the 2024 Trustees Report.
Males
,,,,,,,o,,,,,..,    ..    (12)
Year,x,q(x),l(x),d(x),L(x),T(x),e(x),D(x),M(x),A(x),N(x),a(x),12a(x)
2024,46,0.003389,93538,317,93380,3142169,33.59,32863,15759,0.4795,760751,23.1490,272.29
2024,47,0.003622,93221,338,93052,3048789,32.70,32015,15650,0.4888,727888,22.7355,267.33
2024,48,0.003893,92884,362,92703,2955737,31.82,31182,15537,0.4983,695872,22.3162,262.29
2024,49,0.004215,92522,390,92327,2863034,30.94,30363,15418,0.5078,664690,21.8917,257.20
2024,50,0.004594,92132,423,91920,2770707,30.07,29555,15293,0.5175,634327,21.4627,252.05
2024,51,0.005031,91709,461,91478,2678787,29.21,28758,15161,0.5272,604773,21.0300,246.86
2024,52,0.005528,91247,504,90995,2587309,28.35,27970,15019,0.5370,576015,20.5943,241.63
2024,53,0.006089,90743,553,90467,2496314,27.51,27190,14868,0.5468,548045,20.1564,236.38
2024,54,0.006711,90190,605,89888,2405847,26.68,26417,14706,0.5567,520856,19.7170,231.10
2024,55,0.007372,89585,660,89255,2315960,25.85,25649,14533,0.5666,494439,19.2769,225.82
2024,56,0.008063,88925,717,88566,2226705,25.04,24888,14348,0.5765,468790,18.8361,220.53
2024,57,0.008787,88208,775,87820,2138139,24.24,24132,14152,0.5864,443902,18.3947,215.24
2024,58,0.009553,87432,835,87015,2050319,23.45,23382,13945,0.5964,419770,17.9525,209.93
2024,59,0.010371,86597,898,86148,1963304,22.67,22638,13726,0.6063,396388,17.5097,204.62
2024,60,0.011251,85699,964,85217,1877155,21.90,21900,13497,0.6163,373749,17.0664,199.30
2024,61,0.012199,84735,1034,84218,1791938,21.15,21166,13256,0.6263,351850,16.6230,193.98
2024,62,0.013184,83701,1104,83149,1707720,20.40,20438,13003,0.6362,330683,16.1797,188.66
2024,63,0.014168,82598,1170,82013,1624571,19.67,19715,12740,0.6462,310245,15.7363,183.34
2024,64,0.015133,81427,1232,80811,1542558,18.94,18999,12467,0.6562,290530,15.2919,178.00
2024,65,0.016089,80195,1290,79550,1461747,18.23,18291,12186,0.6662,271531,14.8452,172.64
2024,66,0.017027,78905,1343,78233,1382197,17.52,17592,11898,0.6764,253240,14.3953,167.24
2024,67,0.017979,77561,1394,76864,1303964,16.81,16904,11606,0.6866,235648,13.9407,161.79
2024,68,0.019020,76167,1449,75443,1227100,16.11,16226,11308,0.6969,218745,13.4807,156.27
2024,69,0.020250,74718,1513,73962,1151657,15.41,15560,11007,0.7074,202518,13.0154,150.68
2024,70,0.021753,73205,1592,72409,1077695,14.72,14902,10699,0.7179,186958,12.5458,145.05
2024,71,0.023595,71613,1690,70768,1005286,14.04,14250,10382,0.7285,172056,12.0740,139.39
2024,72,0.025806,69923,1804,69021,934518,13.36,13601,10053,0.7391,157806,11.6024,133.73
2024,73,0.028354,68119,1931,67153,865498,12.71,12952,9710,0.7497,144205,11.1336,128.10
2024,74,0.031146,66187,2061,65156,798345,12.06,12302,9351,0.7601,131253,10.6692,122.53
2024,75,0.034170,64126,2191,63030,733188,11.43,11651,8977,0.7705,118951,10.2096,117.01
2024,76,0.037482,61934,2321,60774,670158,10.82,11000,8587,0.7807,107300,9.7547,111.56
2024,77,0.041171,59613,2454,58386,609385,10.22,10349,8184,0.7908,96300,9.3048,106.16
2024,78,0.045300,57159,2589,55864,550999,9.64,9700,7768,0.8008,85950,8.8606,100.83
2024,79,0.049946,54569,2726,53207,495135,9.07,9053,7338,0.8106,76250,8.4230,95.58
2024,80,0.055173,51844,2860,50414,441928,8.52,8407,6896,0.8203,67198,7.9929,90.42
2024,81,0.061075,48983,2992,47488,391515,7.99,7765,6443,0.8298,58790,7.5715,85.36
2024,82,0.067767,45992,3117,44433,344027,7.48,7127,5979,0.8390,51026,7.1600,80.42
2024,83,0.075380,42875,3232,41259,299594,6.99,6494,5507,0.8480,43899,6.7597,75.62
2024,84,0.084047,39643,3332,37977,258334,6.52,5870,5029,0.8567,37405,6.3726,70.97
2024,85,0.092931,36311,3374,34624,220357,6.07,5255,4546,0.8651,31535,6.0005,66.51
2024,86,0.103736,32937,3417,31228,185733,5.64,4660,4069,0.8732,26280,5.6396,62.17
2024,87,0.115754,29520,3417,27812,154505,5.23,4083,3597,0.8809,21620,5.2956,58.05
2024,88,0.129042,26103,3368,24419,126693,4.85,3529,3135,0.8883,17537,4.9697,54.14
2024,89,0.143642,22735,3266,21102,102274,4.50,3004,2689,0.8952,14008,4.6627,50.45
2024,90,0.159618,19469,3108,17915,81173,4.17,2515,2268,0.9016,11004,4.3754,47.00
2024,91,0.177001,16361,2896,14913,63258,3.87,2066,1875,0.9076,8489,4.1089,43.81
2024,92,0.195671,13465,2635,12148,48344,3.59,1662,1518,0.9131,6423,3.8644,40.87
2024,93,0.215172,10831,2330,9665,36196,3.34,1307,1200,0.9181,4761,3.6432,38.22
2024,94,0.234781,8500,1996,7502,26531,3.12,1003,925,0.9225,3454,3.4453,35.84
2024,95,0.254244,6504,1654,5678,19029,2.93,750,695,0.9265,2452,3.2690,33.73
2024,96,0.273231,4851,1325,4188,13351,2.75,547,508,0.9300,1702,3.1125,31.85
2024,97,0.291387,3525,1027,3012,9163,2.60,388,362,0.9331,1155,2.9736,30.18
2024,98,0.308353,2498,770,2113,6151,2.46,269,252,0.9359,767,2.8492,28.69
2024,99,0.323771,1728,559,1448,4038,2.34,182,171,0.9385,498,2.7352,27.32
2024,100,0.339959,1168,397,970,2590,2.22,120,113,0.9410,316,2.6250,26.00
2024,101,0.356957,771,275,634,1620,2.10,78,73,0.9434,195,2.5186,24.72
2024,102,0.374805,496,186,403,987,1.99,49,46,0.9457,118,2.4159,23.49
2024,103,0.393546,310,122,249,584,1.88,30,28,0.9479,69,2.3168,22.30
2024,104,0.413223,188,78,149,335,1.78,18,17,0.9501,39,2.2212,21.15
2024,105,0.433884,110,48,86,185,1.68,10,10,0.9521,22,2.1291,20.05
2024,106,0.455578,62,28,48,99,1.59,6,5,0.9541,11,2.0403,18.98
2024,107,0.478357,34,16,26,51,1.50,3,3,0.9561,6,1.9548,17.96
2024,108,0.502275,18,9,13,25,1.41,2,1,0.9579,3,1.8725,16.97
2024,109,0.527389,9,5,7,12,1.32,1,1,0.9597,1,1.7932,16.02
2024,110,0.553758,4,2,3,5,1.24,0,0,0.9614,1,1.7170,15.10
2024,111,0.581446,2,1,1,2,1.17,0,0,0.9630,0,1.6436,14.22
2024,112,0.610518,1,0,1,1,1.09,0,0,0.9646,0,1.5731,13.38
2024,113,0.641044,0,0,0,0,1.02,0,0,0.9662,0,1.5054,12.56
2024,114,0.673096,0,0,0,0,0.95,0,0,0.9676,0,1.4403,11.78
2024,115,0.706751,0,0,0,0,0.89,0,0,0.9690,0,1.3777,11.03
2024,116,0.742089,0,0,0,0,0.83,0,0,0.9704,0,1.3177,10.31
2024,117,0.779193,0,0,0,0,0.77,0,0,0.9717,0,1.2600,9.62
2024,118,0.818153,0,0,0,0,0.71,0,0,0.9729,0,1.2047,8.96
2024,119,0.859061,0,0,0,0,0.66,0,0,0.9741,0,1.1517,8.32
2025,0,0.005574,100000,557,99514,7670311,76.70,100000,19005,0.1900,3602520,36.0252,426.80
2025,1,0.000400,99443,40,99423,7570797,76.13,97207,18460,0.1899,3502520,36.0316,426.88
2025,2,0.000234,99403,23,99391,7471374,75.16,94983,18422,0.1939,3405313,35.8517,424.72
2025,3,0.000193,99380,19,99370,7371983,74.18,92826,18400,0.1982,3310330,35.6616,422.44
2025,4,0.000158,99360,16,99352,7272613,73.19,90722,18383,0.2026,3217504,35.4657,420.09
2025,5,0.000134,99345,13,99338,7173261,72.21,88668,18369,0.2072,3126783,35.2640,417.67
2025,6,0.000119,99331,12,99325,7073923,71.22,86663,18357,0.2118,3038115,35.0568,415.18
2025,7,0.000111,99319,11,99314,6974597,70.22,84704,18347,0.2166,2951452,34.8442,412.63
2025,8,0.000108,99308,11,99303,6875283,69.23,82791,18338,0.2215,2866748,34.6265,410.02
2025,9,0.000109,99298,11,99292,6775980,68.24,80921,18329,0.2265,2783957,34.4036,407.34
2025,10,0.000114,99287,11,99281,6676688,67.25,79093,18320,0.2316,2703037,34.1756,404.61
2025,11,0.000125,99276,12,99269,6577407,66.25,77306,18312,0.2369,2623944,33.9425,401.81
2025,12,0.000147,99263,15,99256,6478137,65.26,75558,18302,0.2422,2546638,33.7044,398.95
2025,13,0.000187,99249,19,99239,6378881,64.27,73848,18291,0.2477,2471080,33.4615,396.04
2025,14,0.000253,99230,25,99218,6279642,63.28,72175,18278,0.2532,2397232,33.2143,393.07
2025,15,0.000347,99205,34,99188,6180424,62.30,70534,18260,0.2589,2325057,32.9636,390.06
2025,16,0.000468,99171,46,99147,6081237,61.32,68924,18236,0.2646,2254523,32.7101,387.02
2025,17,0.000612,99124,61,99094,5982089,60.35,67343,18205,0.2703,2185599,32.4546,383.96
2025,18,0.000770,99064,76,99025,5882995,59.39,65789,18164,0.2761,2118256,32.1978,380.87
2025,19,0.000929,98987,92,98941,5783970,58.43,64260,18115,0.2819,2052467,31.9399,377.78
2025,20,0.001078,98895,107,98842,5685029,57.49,62757,18057,0.2877,1988207,31.6809,374.67
2025,21,0.001209,98789,119,98729,5586186,56.55,61280,17990,0.2936,1925449,31.4205,371.55
2025,22,0.001317,98669,130,98604,5487457,55.61,59830,17918,0.2995,1864169,31.1578,368.39
2025,23,0.001409,98539,139,98470,5388853,54.69,58408,17841,0.3055,1804340,30.8922,365.21
2025,24,0.001496,98400,147,98327,5290383,53.76,57014,17760,0.3115,1745932,30.6228,361.97
2025,25,0.001585,98253,156,98175,5192056,52.84,55649,17677,0.3177,1688918,30.3496,358.69
2025,26,0.001672,98098,164,98016,5093881,51.93,54311,17591,0.3239,1633269,30.0723,355.37
2025,27,0.001753,97934,172,97848,4995866,51.01,53002,17502,0.3302,1578957,29.7907,351.99
2025,28,0.001823,97762,178,97673,4898018,50.10,51719,17411,0.3367,1525956,29.5046,348.56
2025,29,0.001882,97584,184,97492,4800345,49.19,50464,17319,0.3432,1474237,29.2135,345.06
2025,30,0.001933,97400,188,97306,4702853,48.28,49237,17226,0.3499,1423772,28.9168,341.50
2025,31,0.001980,97212,192,97115,4605547,47.38,48037,17133,0.3567,1374536,28.6142,337.87
2025,32,0.002030,97019,197,96921,4508432,46.47,46864,17040,0.3636,1326499,28.3054,334.16
2025,33,0.002092,96822,203,96721,4411511,45.56,45717,16947,0.3707,1279635,27.9903,330.38
2025,34,0.002162,96620,209,96515,4314790,44.66,44596,16854,0.3779,1233918,27.6689,326.53
2025,35,0.002236,96411,216,96303,4218275,43.75,43499,16759,0.3853,1189322,27.3414,322.60
2025,36,0.002310,96195,222,96084,4121972,42.85,42426,16664,0.3928,1145823,27.0077,318.59
2025,37,0.002386,95973,229,95859,4025888,41.95,41376,16569,0.4004,1103397,26.6674,314.51
2025,38,0.002462,95744,236,95626,3930030,41.05,40349,16472,0.4082,1062021,26.3206,310.35
2025,39,0.002531,95508,242,95387,3834403,40.15,39345,16375,0.4162,1021672,25.9669,306.10
2025,40,0.002589,95267,247,95143,3739016,39.25,38363,16278,0.4243,982327,25.6059,301.77
2025,41,0.002642,95020,251,94894,3643873,38.35,37404,16181,0.4326,943963,25.2372,297.35
2025,42,0.002706,94769,256,94641,3548978,37.45,36466,16084,0.4411,906560,24.8603,292.82
2025,43,0.002799,94513,265,94380,3454338,36.55,35550,15988,0.4497,870094,24.4754,288.20
2025,44,0.002932,94248,276,94110,3359957,35.65,34653,15890,0.4586,834544,24.0827,283.49
2025,45,0.003101,93972,291,93826,3265848,34.75,33775,15791,0.4675,799891,23.6830,278.70
2025,46,0.003297,93680,309,93526,3172022,33.86,32913,15689,0.4767,766116,23.2769,273.82
2025,47,0.003520,93371,329,93207,3078496,32.97,32067,15583,0.4859,733203,22.8647,268.88
2025,48,0.003782,93043,352,92867,2985289,32.09,31236,15472,0.4953,701136,22.4466,263.86
2025,49,0.004094,92691,379,92501,2892422,31.21,30418,15357,0.5049,669900,22.0231,258.78
2025,50,0.004461,92311,412,92105,2799921,30.33,29612,15235,0.5145,639482,21.5951,253.64
2025,51,0.004886,91900,449,91675,2707816,29.46,28817,15106,0.5242,609869,21.1632,248.46
2025,52,0.005369,91451,491,91205,2616141,28.61,28032,14968,0.5340,581052,20.7282,243.24
2025,53,0.005915,90960,538,90691,2524936,27.76,27255,14821,0.5438,553020,20.2909,237.99
2025,54,0.006521,90421,590,90127,2434245,26.92,26484,14664,0.5537,525765,19.8520,232.72
2025,55,0.007166,89832,644,89510,2344119,26.09,25720,14495,0.5636,499281,19.4122,227.45
2025,56,0.007839,89188,699,88839,2254609,25.28,24962,14315,0.5735,473561,18.9716,222.16
2025,57,0.008545,88489,756,88111,2165770,24.48,24209,14123,0.5834,448600,18.5302,216.86
2025,58,0.009291,87733,815,87325,2077659,23.68,23463,13921,0.5933,424391,18.0880,211.56
2025,59,0.010088,86918,877,86479,1990334,22.90,22722,13708,0.6033,400928,17.6449,206.24
2025,60,0.010947,86041,942,85570,1903854,22.13,21987,13484,0.6133,378206,17.2013,200.92
2025,61,0.011872,85099,1010,84594,1818284,21.37,21257,13249,0.6232,356219,16.7574,195.59
2025,62,0.012833,84089,1079,83549,1733690,20.62,20533,13002,0.6332,334962,16.3135,190.26
2025,63,0.013792,83010,1145,82437,1650141,19.88,19814,12744,0.6432,314429,15.8693,184.93
2025,64,0.014732,81865,1206,81262,1567704,19.15,19101,12477,0.6532,294615,15.4241,179.59
2025,65,0.015664,80659,1263,80027,1486442,18.43,18396,12202,0.6633,275514,14.9764,174.22
2025,66,0.016572,79395,1316,78737,1406415,17.71,17701,11920,0.6734,257118,14.5254,168.81
2025,67,0.017489,78080,1366,77397,1327678,17.00,17016,11634,0.6837,239416,14.0697,163.34
2025,68,0.018490,76714,1418,76005,1250281,16.30,16343,11343,0.6940,222400,13.6083,157.80
2025,69,0.019675,75296,1481,74555,1174276,15.60,15680,11047,0.7045,206057,13.1412,152.19
2025,70,0.021129,73814,1560,73034,1099721,14.90,15026,10746,0.7151,190377,12.6698,146.54
2025,71,0.022915,72255,1656,71427,1026687,14.21,14378,10435,0.7258,175351,12.1959,140.85
2025,72,0.025064,70599,1770,69714,955260,13.53,13733,10113,0.7365,160973,11.7220,135.16
2025,73,0.027544,68829,1896,67881,885546,12.87,13087,9777,0.7471,147240,11.2506,129.51
2025,74,0.030260,66933,2025,65921,817665,12.22,12441,9425,0.7576,134153,10.7833,123.90
2025,75,0.033200,64908,2155,63831,751744,11.58,11793,9057,0.7680,121712,10.3207,118.35
2025,76,0.036419,62753,2285,61610,687914,10.96,11145,8674,0.7783,109919,9.8625,112.85
2025,77,0.040004,60468,2419,59258,626303,10.36,10498,8277,0.7885,98774,9.4090,107.41
2025,78,0.044016,58049,2555,56771,567045,9.77,9851,7867,0.7985,88276,8.9609,102.03
2025,79,0.048530,55494,2693,54147,510274,9.20,9206,7443,0.8085,78425,8.5189,96.73
2025,80,0.053607,52800,2830,51385,456127,8.64,8562,7006,0.8182,69219,8.0842,91.51
2025,81,0.059342,49970,2965,48487,404742,8.10,7921,6557,0.8278,60657,7.6576,86.39
2025,82,0.065849,47005,3095,45457,356254,7.58,7283,6098,0.8372,52736,7.2404,81.39
2025,83,0.073268,43909,3217,42301,310797,7.08,6651,5629,0.8464,45452,6.8340,76.51
2025,84,0.081738,40692,3326,39029,268496,6.60,6025,5153,0.8552,38801,6.4400,71.78
2025,85,0.091345,37366,3413,35660,229467,6.14,5408,4671,0.8637,32776,6.0605,67.23
2025,86,0.102014,33953,3464,32221,193807,5.71,4804,4188,0.8719,27368,5.6973,62.87
2025,87,0.113862,30489,3472,28754,161586,5.30,4217,3709,0.8797,22564,5.3512,58.71
2025,88,0.126951,27018,3430,25303,132833,4.92,3653,3240,0.8871,18348,5.0233,54.78
2025,89,0.141327,23588,3334,21921,107530,4.56,3117,2787,0.8940,14695,4.7143,51.07
2025,90,0.157057,20254,3181,18664,85609,4.23,2616,2356,0.9005,11578,4.4251,47.60
2025,91,0.174175,17073,2974,15586,66945,3.92,2156,1954,0.9065,8962,4.1567,44.38
2025,92,0.192564,14099,2715,12742,51359,3.64,1740,1587,0.9121,6806,3.9104,41.43
2025,93,0.211781,11384,2411,10179,38617,3.39,1374,1260,0.9171,5065,3.6874,38.75
2025,94,0.231107,8973,2074,7936,28438,3.17,1058,975,0.9216,3692,3.4879,36.36
2025,95,0.250291,6900,1727,6036,20501,2.97,795,736,0.9256,2633,3.3102,34.22
2025,96,0.269001,5173,1391,4477,14465,2.80,583,542,0.9291,1838,3.1523,32.33
2025,97,0.286890,3781,1085,3239,9988,2.64,417,388,0.9323,1255,3.0120,30.64
2025,98,0.303602,2696,819,2287,6750,2.50,290,272,0.9351,838,2.8864,29.14
2025,99,0.318782,1878,599,1578,4462,2.38,198,185,0.9377,548,2.7711,27.75
2025,100,0.334721,1279,428,1065,2884,2.25,132,124,0.9402,350,2.6596,26.42
2025,101,0.351457,851,299,701,1819,2.14,86,81,0.9426,218,2.5520,25.12
2025,102,0.369030,552,204,450,1117,2.02,54,51,0.9450,133,2.4482,23.88
2025,103,0.387482,348,135,281,667,1.92,33,32,0.9472,79,2.3479,22.68
2025,104,0.406856,213,87,170,387,1.81,20,19,0.9494,45,2.2512,21.51
2025,105,0.427198,127,54,99,217,1.71,12,11,0.9515,25,2.1580,20.40
2025,106,0.448558,72,33,56,117,1.62,7,6,0.9535,13,2.0682,19.32
2025,107,0.470986,40,19,31,61,1.52,4,3,0.9554,7,1.9817,18.28
2025,108,0.494536,21,10,16,30,1.44,2,2,0.9573,3,1.8983,17.28
2025,109,0.519262,11,6,8,14,1.35,1,1,0.9591,2,1.8181,16.32
2025,110,0.545225,5,3,4,7,1.27,0,0,0.9609,1,1.7409,15.39
2025,111,0.572487,2,1,2,3,1.19,0,0,0.9625,0,1.6667,14.50
2025,112,0.601111,1,1,1,1,1.12,0,0,0.9641,0,1.5953,13.64
2025,113,0.631167,0,0,0,0,1.04,0,0,0.9657,0,1.5266,12.82
2025,114,0.662725,0,0,0,0,0.98,0,0,0.9672,0,1.4607,12.03
2025,115,0.695861,0,0,0,0,0.91,0,0,0.9686,0,1.3973,11.27
2025,116,0.730654,0,0,0,0,0.85,0,0,0.9700,0,1.3365,10.54
2025,117,0.767187,0,0,0,0,0.79,0,0,0.9713,0,1.2781,9.84
2025,118,0.805546,0,0,0,0,0.73,0,0,0.9725,0,1.2221,9.16
2025,119,0.845824,0,0,0,0,0.67,0,0,0.9737,0,1.1683,8.52
2026,0,0.005489,100000,549,99521,7679871,76.80,100000,18962,0.1896,3604449,36.0445,427.03
2026,1,0.000395,99451,39,99431,7580349,76.22,97215,18425,0.1895,3504449,36.0484,427.08
2026,2,0.000231,99412,23,99400,7480918,75.25,94992,18388,0.1936,3407234,35.8686,424.92
2026,3,0.000190,99389,19,99379,7381517,74.27,92835,18366,0.1978,3312242,35.6788,422.65
2026,4,0.000156,99370,16,99362,7282138,73.28,90730,18349,0.2022,3219407,35.4832,420.30
2026,5,0.000132,99354,13,99348,7182776,72.29,88677,18335,0.2068,3128676,35.2818,417.88
2026,6,0.000117,99341,12,99336,7083428,71.30,86672,18324,0.2114,3040000,35.0750,415.40
2026,7,0.000110,99330,11,99324,6984092,70.31,84713,18314,0.2162,2953328,34.8628,412.85
2026,8,0.000107,99319,11,99314,6884768,69.32,82799,18304,0.2211,2868615,34.6454,410.25
2026,9,0.000108,99308,11,99303,6785454,68.33,80929,18296,0.2261,2785816,34.4229,407.58
2026,10,0.000113,99298,11,99292,6686152,67.33,79101,18287,0.2312,2704887,34.1954,404.84
2026,11,0.000124,99286,12,99280,6586860,66.34,77314,18279,0.2364,2625786,33.9627,402.05
2026,12,0.000145,99274,14,99267,6487580,65.35,75566,18269,0.2418,2548472,33.7250,399.20
2026,13,0.000185,99260,18,99250,6388313,64.36,73857,18259,0.2472,2472906,33.4825,396.29
2026,14,0.000251,99241,25,99229,6289062,63.37,72183,18245,0.2528,2399049,33.2358,393.33
2026,15,0.000344,99216,34,99199,6189833,62.39,70542,18227,0.2584,2326867,32.9855,390.33
2026,16,0.000464,99182,46,99159,6090634,61.41,68932,18204,0.2641,2256324,32.7324,387.29
2026,17,0.000607,99136,60,99106,5991475,60.44,67351,18172,0.2698,2187392,32.4773,384.23
2026,18,0.000764,99076,76,99038,5892369,59.47,65797,18132,0.2756,2120041,32.2209,381.15
2026,19,0.000923,99000,91,98955,5793331,58.52,64269,18083,0.2814,2054244,31.9634,378.06
2026,20,0.001071,98909,106,98856,5694376,57.57,62766,18025,0.2872,1989975,31.7048,374.96
2026,21,0.001202,98803,119,98743,5595521,56.63,61289,17960,0.2930,1927209,31.4447,371.84
2026,22,0.001310,98684,129,98619,5496777,55.70,59839,17888,0.2989,1865920,31.1824,368.69
2026,23,0.001402,98555,138,98486,5398158,54.77,58417,17811,0.3049,1806082,30.9171,365.51
2026,24,0.001491,98417,147,98343,5299672,53.85,57023,17731,0.3109,1747665,30.6482,362.28
2026,25,0.001580,98270,155,98192,5201329,52.93,55658,17648,0.3171,1690641,30.3754,359.00
2026,26,0.001668,98115,164,98033,5103136,52.01,54321,17562,0.3233,1634983,30.0986,355.68
2026,27,0.001750,97951,171,97865,5005104,51.10,53011,17473,0.3296,1580662,29.8176,352.31
2026,28,0.001821,97780,178,97691,4907238,50.19,51729,17383,0.3360,1527651,29.5321,348.88
2026,29,0.001881,97602,184,97510,4809548,49.28,50473,17290,0.3426,1475922,29.2415,345.40
2026,30,0.001932,97418,188,97324,4712038,48.37,49246,17198,0.3492,1425449,28.9455,341.85
2026,31,0.001979,97230,192,97134,4614714,47.46,48046,17105,0.3560,1376203,28.6436,338.22
2026,32,0.002029,97037,197,96939,4517581,46.56,46873,17012,0.3629,1328157,28.3355,334.53
2026,33,0.002090,96840,202,96739,4420642,45.65,45726,16919,0.3700,1281285,28.0211,330.75
2026,34,0.002161,96638,209,96534,4323903,44.74,44604,16825,0.3772,1235559,27.7005,326.91
2026,35,0.002234,96429,215,96321,4227369,43.84,43507,16731,0.3846,1190955,27.3737,322.98
2026,36,0.002308,96214,222,96103,4131048,42.94,42434,16636,0.3920,1147448,27.0407,318.99
2026,37,0.002383,95992,229,95877,4034945,42.03,41384,16540,0.3997,1105014,26.7013,314.92
2026,38,0.002458,95763,235,95645,3939068,41.13,40357,16444,0.4075,1063629,26.3553,310.76
2026,39,0.002526,95527,241,95407,3843422,40.23,39353,16347,0.4154,1023272,26.0023,306.53
2026,40,0.002582,95286,246,95163,3748016,39.33,38371,16250,0.4235,983919,25.6422,302.21
2026,41,0.002632,95040,250,94915,3652853,38.43,37412,16153,0.4318,945548,25.2742,297.79
2026,42,0.002693,94790,255,94662,3557937,37.53,36474,16057,0.4402,908136,24.8980,293.28
2026,43,0.002783,94535,263,94403,3463275,36.63,35558,15961,0.4489,871662,24.5137,288.66
2026,44,0.002913,94272,275,94134,3368872,35.74,34662,15864,0.4577,836104,24.1217,283.96
2026,45,0.003078,93997,289,93852,3274738,34.84,33784,15765,0.4666,801442,23.7225,279.17
2026,46,0.003270,93708,306,93554,3180885,33.94,32923,15664,0.4758,767658,23.3169,274.30
2026,47,0.003489,93401,326,93238,3087331,33.05,32077,15558,0.4850,734735,22.9051,269.36
2026,48,0.003747,93075,349,92901,2994092,32.17,31247,15449,0.4944,702658,22.4874,264.35
2026,49,0.004055,92727,376,92539,2901191,31.29,30430,15334,0.5039,671411,22.0643,259.27
2026,50,0.004419,92351,408,92147,2808653,30.41,29625,15214,0.5135,640981,21.6365,254.14
2026,51,0.004839,91943,445,91720,2716506,29.55,28831,15086,0.5233,611356,21.2049,248.96
2026,52,0.005318,91498,487,91254,2624786,28.69,28046,14950,0.5330,582525,20.7701,243.74
2026,53,0.005861,91011,533,90744,2533532,27.84,27270,14804,0.5429,554479,20.3329,238.50
2026,54,0.006462,90478,585,90185,2442788,27.00,26501,14647,0.5527,527209,19.8942,233.23
2026,55,0.007102,89893,638,89574,2352602,26.17,25737,14480,0.5626,500708,19.4545,227.95
2026,56,0.007770,89254,694,88908,2263029,25.35,24980,14301,0.5725,474971,19.0140,222.67
